id,theme
"Esprit parisien! démon du Bas-Empire!|Vieux sophiste épuisé qui bois, toutes les nuits,|Comme un vin dont l’ivresse engourdit tes ennuis,|Les gloires du matin, la meilleure et la pire;|Froid niveleur, moulant, aussitôt qu’il expire,|Le plâtre d’un grand homme ou bien d’un assassin,|Leur mesurant le crâne, et, dans leur vaste sein,|Poussant jusques au cœur ta lèvre de vampire;|Tu ris! — Ce mois joyeux t’a jeté trois par trois|Les fronts guillotinés sur la place publique.|Ce soir, fais le chrétien, dis bien haut que tu crois.|À genoux! roi du mal, comme les autres rois!|Pour que la Charité, de son doigt angélique,|Sur ton front de damné fasse un signe de croix.",Mort
"L'un t'éclaire avec son ardeur|L'autre en toi met son deuil. Naturel|Ce qui dit à l'un : Sépulture !|Dit à l'autre : Vie et splendeur !|Hermès inconnu qui m'assistes|Et qui toujours m'intimidas,|Tu me rends l'égal de Midas,|Le plus triste des alchimistes ;|Par toi je change l'or en fer|Et le paradis en enfer ;|Dans le suaire des nuages|Je découvre un cadavre cher.|Et sur les célestes rivages|Je bâtis de grands sarcophages.",Mort
"Vous êtes un beau ciel d'automne, clair et rose !|Mais la tristesse en moi monte comme la mer,|Et laisse, en refluant, sur ma lèvre morose|Le souvenir cuisant de son limon amer.|Ta main se glisse en vain sur mon sein qui se pâme ;|Ce qu'elle cherche, amie, est un lieu saccagé|Par la griffe et la dent féroce de la femme.|Ne cherchez plus mon cœur; les bêtes l'ont mangé.|Mon cœur est un palais flétri par la cohue ;|On s'y soûle, on s'y tue, on s'y prend aux cheveux.|Un parfum nage autour de votre gorge nue!...|O Beauté, dur fléau des âmes! tu le veux !|Avec tes yeux de feu, brillants comme des fêtes !|Calcine ces lambeaux qu'ont épargnés les bêtes !",Mort
"J'implore ta pitié. Toi, l'unique que j'aime,|Du fond du gouffre obscur où mon cœur est tombé.|C'est un univers morne à l'horizon plombé,|Où nagent dans la nuit l'horreur et le blasphème ;|Un soleil sans chaleur plane au-dessus six mois,|Et les six autres mois la nuit couvre la terre;|C'est un pays plus nu que la terre polaire ;|Ni bêtes, ni ruisseaux, ni verdure, ni bois !|Or il n'est d'horreur au monde qui surpasse|La froide cruauté de ce soleil de glace|Et cette immense nuit semblable au vieux Chaos ;|Je jalouse le sort des plus vils animaux|Qui peuvent se plonger dans un sommeil stupide,|Tant l'écheveau du temps lentement se dévide !",Mort
"De ce ciel bizarre et livide,|Tourmenté comme ton destin,|Quels pensers dans ton âme vide|Descendent ? réponds, libertin.|Insatiablement avide|De l'obscur et de l'incertain,|Je ne geindrai pas comme Ovide|Chassé du paradis latin.|Cieux déchirés comme des grèves|En vous se mire mon orgueil ;|Vos vastes nuages en deuil|Sont les corbillards de mes rêves,|Et vos lueurs sont le reflet|De l'Enfer où mon cœur se plaît.",Mort
"Il est amer et doux, pendant les nuits d'hiver,|D'écouter près du feu qui palpite et qui fume|Les souvenirs lointains lentement s'élever|Au bruit des carillons qui chantent dans la brume.|Bienheureuse la cloche au gosier vigoureux|Qui, malgré sa vieillesse, alerte et bien portante,|Jette fidèlement son cri religieux,|Ainsi qu'un vieux soldat qui veille sous la tente !|Moi, mon âme est fêlée, et lorsqu'en ses ennuis|Elle veut de ses chants peupler l'air froid des nuits,|Il arrive souvent que sa voix affaiblie|Semble le râle épais d'un blessé qu'on oublie|Au bord d'un lac de sang sous un grand tas de morts,|Et qui meurt, sans bouger, dans d'immenses efforts.",Mort
"Nous aurons des lits pleins d'odeurs légères,|Des divans profonds comme des tombeaux,|Et d'étranges fleurs sur des étagères,|Ecloses pour nous sous des cieux plus beaux.|Usant à l'envi leurs chaleurs dernières,|Nos deux cœurs seront deux vastes flambeaux,|Qui réfléchiront leurs doubles lumières|Dans nos deux esprits, ces miroirs jumeaux.|Un soir fait de rose et de bleu mystique,|Nous échangerons un éclair unique,|Comme un long sanglot, tout chargé d'adieux ;|Et plus tard un Ange, entr'ouvrant les portes,|Viendra ranimer, fidèle et joyeux,|Les miroirs ternis et les flammes mortes.",Mort
"C'est la Mort qui console, hélas! et qui fait vivre;|C'est le but de la vie, et c'est le seul espoir|Qui, comme un élixir, nous monte et nous enivre,|Et nous donne le cœur de marcher jusqu'au soir;|A travers la tempête, et la neige et le givre,|C'est la clarté vibrante à notre horizon noir;|C'est l'auberge fameuse inscrite sur le livre,|Où l'on pourra manger, et dormir, et s'asseoir;|C'est un Ange qui tient dans ses doigts magnétiques|Le sommeil et le don des rêves extatiques,|Et qui refait le lit des gens pauvres et nus ;|C'est la gloire des Dieux, c'est le grenier mystique,|C'est la bourse du pauvre et sa patrie antique,|C'est le portique ouvert sur les Cieux inconnus !",Mort
"Pour soulever un poids si lourd,|Sisyphe, il faudrait ton courage !|Bien qu’on ait du cœur à l’ouvrage,|L’Art est long et le Temps est court.|Loin des sépultures célèbres,|Vers un cimetière isolé,|Mon cœur, comme un tambour voilé,|Va battant des marches funèbres.|Maint joyau dort enseveli|Dans les ténèbres et l’oubli,|Bien loin des pioches et des sondes ;|Mainte fleur épanche à regret|Son parfum doux comme un secret|Dans les solitudes profondes.",Mort
"Les cloîtres anciens sur leurs grandes murailles|Etalaient en tableaux la sainte Vérité,|Dont l’effet réchauffant les pieuses entrailles,|Tempérait la froideur de leur austérité.|En ces temps où du Christ florissaient les semailles,|Plus d’un illustre moine, aujourd’hui peu cité,|Prenant pour atelier le champ des funérailles,|Glorifiait la Mort avec simplicité.|Mon âme est un tombeau que, mauvais cénobite,|Depuis l’éternité je parcours et j’habite ;|Rien n’embellit les murs de ce cloître odieux.|Ô moine fainéant! quand saurai-je donc faire|Du spectacle vivant de ma triste misère|Le travail de mes mains et l’amour de mes yeux ?",Mort
"Dans une terre grasse et pleine d'escargots|Je veux creuser moi-même une fosse profonde,|Où je puisse à loisir étaler mes vieux os|Et dormir dans l'oubli comme un requin dans l'onde.|Je hais les testaments et je hais les tombeaux ;|Plutôt que d'implorer une larme du monde,|Vivant, j'aimerais mieux inviter les corbeaux|A saigner tous les bouts de ma carcasse immonde.|O vers! noirs compagnons sans oreille et sans yeux,|Voyez venir à vous un mort libre et joyeux ;|Philosophes viveurs, fils de la pourriture,|A travers ma ruine allez donc sans remords,|Et dites-moi s'il est encor quelque torture|Pour ce vieux corps sans âme et mort parmi les morts ?",Mort
"Ma jeunesse ne fut qu'un ténébreux orage,|Traversé ça et là par de brillants soleils  ;|Le tonnerre et la pluie ont fait un tel ravage|Qu'il reste en mon jardin bien peu de fruits vermeils.|Voilà que j'ai touché l'automne des idées,|Et qu'il faut employer la pelle et les râteaux|Pour rassembler à neuf les terres inondées,|Où l'eau creuse des trous grands comme des tombeaux.|Et qui sait si les fleurs nouvelles que je rêve|Trouveront dans ce sol lavé comme une grève|Le mystique aliment qui ferait leur vigueur ?|O douleur! ô douleur ! Le Temps mange la vie,|Et l'obscur Ennemi qui nous ronge le cœur|Du sang que nous perdons croît et se fortifie !",Mort
"La Maladie et la Mort font des cendres|De tout le feu qui pour nous flamboya.|De ces grands yeux si fervents et si tendres,|De cette bouche où mon cœur se noya,|De ces baisers puissants comme un dictame,|De ces transports plus vifs que des rayons.|Que reste-t-il ? C'est affreux, ô mon âme !|Rien qu'un dessin fort pâle, aux trois crayons,|Qui, comme moi, meurt dans la solitude,|Et que le Temps, injurieux vieillard,|Chaque jour frotte avec son aile rude...|Noir assassin de la Vie et de l'Art,|Tu ne tueras jamais dans ma mémoire|Celle qui fut mon plaisir et ma gloire !",Mort
"Comme les anges à l'œil fauve,|Je reviendrai dans ton alcôve|Et vers toi glisserai sans bruit|Avec les ombres de la nuit;|Et je te donnerai, ma brune,|Des baisers froids comme la lune|Et des caresses de serpent|Autour d'une fosse rampant.|Quand viendra le matin livide,|Tu trouveras ma place vide,|Où jusqu'au soir il fera froid.|Comme d'autres par la tendresse,|Sur ta vie et sur ta jeunesse,|Moi, je veux régner par l'effroi!",Mort
"La Débauche et la Mort sont deux aimables filles,|Prodigues de baisers et riches de santé,|Dont le flanc toujours vierge et drapé de guenilles|Sous l'éternel labeur n'a jamais enfanté.|Au poète sinistre, ennemi des familles.|Favori de l'enfer, courtisan mal renté,|Tombeaux et lupanars montrent sous leurs charmilles|Un lit que le remords n'a jamais fréquenté.|Et la bière et l'alcôve en blasphèmes fécondes|Nous offrent tour à tour, comme deux bonnes sœurs,|De terribles plaisirs et d'affreuses douceurs.|Quand veux-tu m'enterrer, Débauche aux bras immondes ?|O Mort, quand viendras-tu, sa rivale en attraits,|Sur ses myrtes infects entre tes noirs cyprès ?",Mort
"Dans les caveaux d'insondable tristesse|Où le Destin m'a déjà relégué ;|Où jamais n'entre un rayon rosé et gai ;|Où, seul avec la Nuit, maussade hôtesse,|Je suis comme un peintre qu'un Dieu moqueur|Condamne à peindre, hélas! sur les ténèbres ;|Où, cuisinier aux appétits funèbres,|Je fais bouillir et je mange mon cœur,|Par instants brille, et s'allonge, et s'étale|Un spectre fait de grâce et de splendeur :|A sa rêveuse allure orientale,|Quand il atteint sa totale grandeur,|Je reconnais ma belle visiteuse :|C'est Elle! sombre et pourtant lumineuse.",Mort
"Lorsque tu dormiras, ma belle ténébreuse,|Au fond d'un monument construit en marbre noir,|Et lorsque tu n'auras pour alcôve et manoir|Qu'un caveau pluvieux et qu'une fosse creuse ;|Quand la pierre, opprimant ta poitrine peureuse|Et tes flancs qu'assouplit un charmant nonchaloir,|Empêchera ton cœur de battre et de vouloir,|Et tes pieds de courir leur course aventureuse,|Le tombeau, confident de mon rêve infini,|Car le tombeau toujours comprendra le poète,|Durant ces longues nuits d'où le somme est banni,|Te dira : « Que vous sert, courtisane imparfaite,|De n'avoir pas connu ce que pleurent les morts ? »|Et le ver rongera ta peau comme un remords.",Mort
"Ce spectre singulier n'a pour toute toilette,|Grotesquement campé sur son front de squelette,|Qu'un diadème affreux sentant le carnaval.|Sans éperons, sans fouet, il essouffle un cheval,|Fantôme comme lui, rosse apocalyptique,|Qui bave des naseaux comme un épileptique.|Au travers de l'espace ils s'enfoncent tous deux,|Et foulent l'infini d'un sabot hasardeux.|Le cavalier promène un sabre qui flamboie|Sur les foules sans nom que sa monture broie,|Et parcourt, comme un prince inspectant sa maison,|Le cimetière immense et froid, sans horizon,|Où gisent, aux lueurs d'un soleil blanc et terne,|Les peuples de l'histoire ancienne et moderne.",Mort
"Les êtres trépignants, amoureux de l’utile,|Passent le temps fuyard à des combinaisons|D’actions au porteur, de canaux, de maisons|De commerce, où leur sens s’éteint ou se mutile.|D’autres ont ici-bas un but aussi futile,|Fabriquant des tableaux, des vers, des oraisons,|Cela, pour que leur nom, durant quelques saisons,|Près des noms des chevaux vainqueurs au turf, rutile.|Vous avez pris la vie autrement. Vous pensez|Que l’agitation incessante, illusoire,|N’est pas œuvre de dieu, mais rôle d’infusoire.|À rire en plein soleil croyez bien dépensés|Les lugubres instants d’un monde provisoire,|Et n’enlaidissez pas comme les gens sensés.",Mort
"Chère âme, si l’on voit que vous plaignez tout bas|Le chagrin du poète exilé qui vous aime,|On raillera ma peine, et l’on vous dira même|Que l’amour fait souffrir, mais que l’on n’en meurt pas.|Ainsi qu’un mutilé qui survit aux combats,|L’amant désespéré qui s’en va, morne et blême,|Loin des hommes qu’il fuit et de Dieu qu’il blasphème,|N’aimerait-il pas mieux le calme du trépas?|Chère enfant, qu’avant tout vos volontés soient faites!|Mais, comme on trouve un nid rempli d’œufs de fauvettes,|Vous avez ramassé mon cœur sur le chemin;|Si de l’anéantir vous aviez le caprice,|Vous n’auriez qu’à fermer brusquement votre main,|Mais vous ne voudrez pas, j’en suis sûr, qu’il périsse!",Mort
"Ici gît, Étranger, la verte sauterelle|Que durant deux saisons nourrit la jeune Hellé,|Et dont l’aile vibrant sous le pied dentelé|Bruissait dans le pin, le cytise ou l’airelle.|Elle s’est tue, hélas! la lyre naturelle,|La muse des guérets, des sillons et du blé;|De peur que son léger sommeil ne soit troublé,|Ah! passe vite, ami, ne pèse point sur elle.|C’est là. Blanche, au milieu d’une touffe de thym,|Sa pierre funéraire est fraîchement posée.|Que d’hommes n’ont pas eu ce suprême destin!|Des larmes d’un enfant sa tombe est arrosée,|Et l’Aurore pieuse y fait chaque matin|Une libation de gouttes de rosée.",Mort
"Arrête! Écoute-moi, voyageur. Si tes pas|Te portent vers Cypsèle et les rives de l’Hèbre,|Cherche le vieil Hyllos et dis-lui qu’il célèbre|Un long deuil pour le fils qu’il ne reverra pas.|Ma chair assassinée a servi de repas|Aux loups. Le reste gît en ce hallier funèbre.|Et l’Ombre errante aux bords que l’Érèbe enténèbre|S’indigne et pleure. Nul n’a vengé mon trépas.|Pars donc. Et si jamais, à l’heure où le jour tombe,|Tu rencontres au pied d’un tertre ou d’une tombe|Une femme au front blanc que voile un noir lambeau;|Approche-toi, ne crains ni la nuit ni les charmes;|C’est ma mère, Étranger, qui sur un vain tombeau|Embrasse une urne vide et l’emplit de ses larmes.",Mort
"Le semoir, la charrue, un joug, des socs luisants,|La herse, l’aiguillon et la faulx acérée|Qui fauchait en un jour les épis d’une airée,|Et la fourche qui tend la gerbe aux paysans;|Ces outils familiers, aujourd’hui trop pesants,|Le vieux Parmis les voue à l’immortelle Rhée|Par qui le germe éclôt sous la terre sacrée.|Pour lui, sa tâche est faite; il a quatre-vingts ans.|Près d’un siècle, au soleil, sans en être plus riche,|Il a poussé le coutre au travers de la friche;|Ayant vécu sans joie, il vieillit sans remords.|Mais il est las d’avoir tant peiné sur la glèbe|Et songe que peut-être il faudra, chez les morts,|Labourer des champs d’ombre arrosés par l’Érèbe.",Mort
"Vers la Phocide illustre, aux temples que domine|La rocheuse Pytho toujours ceinte d’éclairs,|Quand les guerriers anciens descendaient aux enfers,|La Grèce accompagnait leur image divine.|Et leurs Ombres, tandis que la nuit illumine|L’Archipel radieux et les golfes déserts,|Écoutaient, du sommet des promontoires clairs,|Chanter sur leurs tombeaux la mer de Salamine.|Et moi je m’éteindrai, vieillard, en un long deuil;|Mon corps sera cloué dans un étroit cercueil|Et l’on paîra la terre et le prêtre et les cierges.|Et pourtant j’ai rêvé ce destin glorieux|De tomber au soleil ainsi que les aïeux,|Jeune encore et pleuré des héros et des vierges.",Mort
"L'ecclésiaste a dit: Un chien vivant vaut mieux|Qu’un lion mort. Hormis, certes, manger et boire.|Tout n’est qu’ombre et fumée. Et le monde est très vieux,|Et le néant de vivre emplit la tombe noire.|Par les antiques nuits, à la face des cieux,|Du sommet de sa tour comme d’un promontoire,|Dans le silence, au loin laissant planer ses yeux,|Sombre, tel il songeait sur son siège d’ivoire.|Vieil amant du soleil, qui gémissais ainsi,|L’irrévocable mort est un mensonge aussi.|Heureux qui d’un seul bond s’engloutirait en elle!|Moi, toujours, à jamais, j’écoute, épouvanté,|Dans l’ivresse et l’horreur de l’immortalité,|Le long rugissement de la Vie éternelle.",Mort
"De même qu’au soleil l’horrible essaim des mouches|Des taureaux égorgés couvre les cuirs velus,|Un tourbillon guerrier de peuples chevelus,|Hors des nefs, s’épaissit, plein de clameurs farouches.|Tout roule et se confond, souffle rauque des bouches,|Bruit des coups, les vivants et ceux qui ne sont plus,|Chars vides, étalons cabrés, flux et reflux|Des boucliers d’airain hérissés d’éclairs louches.|Les reptiles tordus au front, les yeux ardents,|L’aboyeuse Gorgô vole et grince des dents|Par la plaine où le sang exhale ses buées.|Zeus, sur le Pavé d’or, se lève, furieux,|Et voici que la troupe héroïque des Dieux|Bondit dans le combat du faîte des nuées.",Mort
"Tel qu’un morne animal, meurtri, plein de poussière,|La chaîne au cou, hurlant au chaud soleil d’été,|Promène qui voudra son cœur ensanglanté|Sur ton pavé cynique, ô plèbe carnassière!|Pour mettre un feu stérile en ton œil hébété,|Pour mendier ton rire ou ta pitié grossière,|Déchire qui voudra la robe de lumière|De la pudeur divine et de la volupté.|Dans mon orgueil muet, dans ma tombe sans gloire,|Dussé-je m’engloutir pour l’éternité noire,|Je ne te vendrai pas mon ivresse ou mon mal,|Je ne livrerai pas ma vie à tes huées,|Je ne danserai pas sur ton tréteau banal|Avec tes histrions et tes prostituées.",Mort
"Etant un vieux chasseur altéré de grand air|Et du sang noir des bœufs, il avait l’habitude|De contempler de haut les plaines et la mer,|Et de rugir en paix, libre en sa solitude.|Aussi, comme un damné qui rôde dans l’enfer,|Pour l’inepte plaisir de cette multitude|Il allait et venait dans sa cage de fer,|Heurtant les deux cloisons avec sa tête rude.|L’horrible sort, enfin, ne devant plus changer,|Il cessa brusquement de boire et de manger,|Et la mort emporta son âme vagabonde.|Ô cœur toujours en proie à la rébellion,|Qui tournes, haletant, dans la cage du monde,|Lâche, que ne fais-tu comme a fait ce lion?",Mort
"Certes, ce monde est vieux, presque autant que l’enfer.|Bien des siècles sont morts depuis que l’homme pleure|Et qu’un âpre désir nous consume et nous leurre,|Plus ardent que le feu sans fin et plus amer.|Le mal est de trop vivre, et la mort est meilleure,|Soit que les poings liés on se jette à la mer,|Soit qu’en face du ciel, d’un oeil ferme, et sur l’heure,|Foudroyé dans sa force, on tombe sous le fer.|Toi, dont la vieille terre est avide, je t’aime,|Brûlante effusion du brave et du martyr,|Où l’âme se retrempe au moment de partir!|Ô sang mystérieux, ô splendide baptême,|Puissé-je, aux cris hideux du vulgaire hébété,|Entrer, ceint de ta pourpre, en mon éternité!",Mort
"Après l’apothéose, après les gémonies,|Pour le vorace oubli marqués du même sceau,|Multitudes sans voix, vains noms, races finies,|Feuilles du noble chêne ou de l’humble arbrisseau;|Vous dont nul n’a connu les mornes agonies,|Vous qui brûliez d’un feu sacré dès le berceau,|Lâches, saints et héros, brutes, mâles génies,|Ajoutés au fumier des siècles par monceau;|Ô lugubres troupeaux des morts, je vous envie,|Si, quand l’immense espace est en proie à la vie,|Léguant votre misère à de vils héritiers,|Vous goûtez à jamais, hôtes d’un noir mystère,|L’irrévocable paix inconnue à la terre,|Et si la grande nuit vous garde tout entiers!",Mort
"L'universelle mort ressemble au flux marin|Tranquille ou furieux, n’ayant hâte ni trêve,|Qui s’enfle, gronde, roule et va de grève en grève,|Et sur les hauts rochers passe soir et matin.|Si la félicité de ce vain monde est brève,|Si le jour de l’angoisse est un siècle sans fin,|Quand notre pied trébuche à ce gouffre divin,|L’angoisse et le bonheur sont le rêve d’un rêve.|Ô cœur de l’homme, ô toi, misérable martyr,|Que dévore l’amour et que ronge la haine,|Toi qui veux être libre et qui baises ta chaîne!|Regarde! Le flot monte et vient pour t’engloutir!|Ton enfer va s’éteindre, et la noire marée|Va te verser l’oubli de son ombre sacrée.",Mort
Le temple enseveli divulgue par la bouche|Sépulcrale d’égout bavant boue et rubis|Abominablement quelque idole Anubis|Tout le museau flambé comme un aboi farouche|Ou que le gaz récent torde la mèche louche|Essuyeuse on le sait des opprobres subis|Il allume hagard un immortel pubis|Dont le vol selon le réverbère découche|Quel feuillage séché dans les cités sans soir|Votif pourra bénir comme elle se rasseoir|Contre le marbre vainement de Baudelaire|Au voile qui la ceint absente avec frissons|Celle son Ombre même un poison tutélaire|Toujours à respirer si nous en périssons.,Mort
"Le noir roc courroucé que la bise le roule|Ne s’arrêtera ni sous de pieuses mains|Tâtant sa ressemblance avec les maux humains|Comme pour en bénir quelque funeste moule.|Ici presque toujours si le ramier roucoule|Cet immatériel deuil opprime de maints|Nubiles plis l’astre mûri des lendemains|Dont un scintillement argentera la foule.|Qui cherche, parcourant le solitaire bond|Tantôt extérieur de notre vagabond —|Verlaine? Il est caché parmi l’herbe, Verlaine|A ne surprendre que naïvement d’accord|La lèvre sans y boire ou tarir son haleine|Un peu profond ruisseau calomnié la mort.",Mort
"A la nue accablante tu|Basse de basalte et de laves|A même les échos esclaves|Par une trompe sans vertu|Quel sépulcral naufrage (tu|Le sais, écume, mais y baves)|Suprême une entre les épaves|Abolit le mât dévêtu|Ou cela que furibond faute|De quelque perdition haute|Tout l’abîme vain éployé|Dans le si blanc cheveu qui traîne|Avarement aura noyé|Le flanc enfant d’une sirène.",Mort
"Ce n’est plus le rêveur lunaire du vieil air|Qui riait aux aïeux dans les dessus de porte;|Sa gaîté, comme sa chandelle, hélas! est morte,|Et son spectre aujourd’hui nous hante, mince et clair.|Et voici que parmi l’effroi d’un long éclair|Sa pâle blouse a l’air, au vent froid qui l’emporte,|D’un linceul, et sa bouche est béante, de sorte|Qu’il semble hurler sous les morsures du ver.|Avec le bruit d’un vol d’oiseaux de nuit qui passe,|Ses manches blanches font vaguement par l’espace|Des signes fous auxquels personne ne répond.|Ses yeux sont deux grands trous où rampe du phosphore|Et la farine rend plus effroyable encore|Sa face exsangue au nez pointu de moribond.",Mort
"Deux reîtres saouls, courant les champs, virent parmi|La fange d’un fossé profond, une carcasse|Humaine dont la faim torve d’un loup fugace|Venait de disloquer l’ossature à demi.|La tête, intacte, avait ce rictus ennemi|Qui nous attriste, nous énerve et nous agace.|Or, peu mystiques, nos capitaines Fracasse|Songèrent (John Falstaff lui-même en eût frémi)|Qu’ils avaient bu, que tout vin bu filtre et s’égoutte,|Et qu’en outre ce mort avec son chef béant|Ne serait pas fâché de boire aussi, sans doute.|Mais comme il ne faut pas insulter au Néant,|Le squelette s’étant dressé sur son séant|Fit signe qu’ils pouvaient continuer leur route.",Mort
"Morts de quatre-vingt-douze et de quatre-vingt-treize,|Qui, pâles du baiser fort de la liberté,|Calmes, sous vos sabots, brisiez le joug qui pèse|Sur l’âme et sur le front de toute humanité;|Hommes extasiés et grands dans la tourmente,|Vous dont les cœurs sautaient d’amour sous les haillons,|Ô Soldats que la Mort a semés, noble Amante,|Pour les régénérer, dans tous les vieux sillons;|Vous dont le sang lavait toute grandeur salie,|Morts de Valmy, Morts de Fleurus, Morts d’Italie,|Ô Million de Christs aux yeux sombres et doux;|Nous vous laissions dormir avec la République,|Nous, courbés sous les rois comme sous une trique:|— Messieurs de Cassagnac nous reparlent de vous!",Mort
"Tandis que les crachats rouges de la mitraille|Sifflent tout le jour par l’infini du ciel bleu;|Qu’écarlates ou verts, près du Roi qui les raille,|Croulent les bataillons en masse dans le feu;|Tandis qu’une folie épouvantable, broie|Et fait de cent milliers d’hommes un tas fumant;|Pauvres morts! dans l’été, dans l’herbe, dans ta joie,|Nature! ô toi qui fis ces hommes saintement!…|Il est un Dieu, qui rit aux nappes damassées|Des autels, à l’encens, aux grands calices d’or;|Qui dans le bercement des hosannah s’endort,|Et se réveille, quand des mères, ramassées|Dans l’angoisse, et pleurant sous leur vieux bonnet noir,|Lui donnent un gros sou lié dans leur mouchoir!",Mort
"Vous ne révélez point la destinée ultime,|Ô défunts dans la nuit pêle-mêle noyés!|Dieu seul peut suivre au loin jusqu’à l’extrême abîme|Le fleuve entier des morts qui roule sous nos pieds.|Les beaux yeux, les grands cœurs et les fronts pleins de rêve,|Les couples escortant Juliette et Roméo,|Tous les restes humains vers la brumeuse grève|Silencieux et froids glissent au fil de l’eau.|Décorant l’avenir que le présent lui voile,|L’humanité regarde, au ciel, plus haut que soi,|Durant le jour l’azur, pendant la nuit l’étoile,|Symboles du bonheur que lui promet sa foi.|Hélas! tout corps vivant semble un radeau qui passe,|En route sans fanal pour l’infini sans port;|Mais courte est notre vue, et Dieu nous fit la grâce|De ne la point tourner du côté de la mort.",Mort
"Versailles, tu n’es plus qu’un spectre de cité;|Comme Venise au fond de son Adriatique,|Tu traînes lentement ton corps paralytique,|Chancelant sous le poids de ton manteau sculpté.|Quel appauvrissement! quelle caducité!|Tu n’es que surannée et tu n’es pas antique,|Et nulle herbe pieuse au long de ton portique|Ne grimpe pour voiler ta pâle nudité.|Comme une délaissée, à l’écart, sous ton arbre,|Sur ton sein douloureux croisant tes bras de marbre,|Tu guettes le retour de ton royal amant.|Le rival du soleil dort sous son monument;|Les eaux de tes jardins à jamais se sont tues,|Et tu n’auras bientôt qu’un peuple de statues.",Mort
"Ainsi, quand la fleur printanière|Dans les bois va s’épanouir,|Au premier souffle du zéphyr|Elle sourit avec mystère;|Et sa tige fraîche et légère,|Sentant son calice s’ouvrir,|Jusque dans le sein de la terre|Frémit de joie et de désir.|Ainsi, quand ma douce Marie|Entr’ouvre sa lèvre chérie,|Et lève, en chantant, ses yeux bleus,|Dans l’harmonie et la lumière|Son âme semble tout entière|Monter en tremblant vers les cieux.",Nature
"O fins d'automne, hivers, printemps trempés de boue,|Endormeuses saisons ! je vous aime et vous loue|D'envelopper ainsi mon cœur et mon cerveau|D'un linceul vaporeux et d'un vague tombeau.|Dans cette grande plaine où l'autan froid se joue,|Où par les longues nuits la girouette s'enroue,|Mon âme mieux qu'au temps du tiède renouveau|Ouvrira largement ses ailes de corbeau.|Rien n'est plus doux au cœur plein de choses funèbres,|Et sur qui dès longtemps descendent les frimas,|O blafardes saisons, reines de nos climats !|Que l'aspect permanent de vos pâles ténèbres,|Si ce n'est par un soir sans lune, deux à deux,|D'endormir la douleur sur un lit hasardeux.",Nature
"Quand, les deux yeux fermés, en un soir chaud d’automne,|Je respire l’odeur de ton sein chaleureux,|Je vois se dérouler des rivages heureux|Qu’éblouissent les feux d’un soleil monotone;|Une île paresseuse où la nature donne|Des arbres singuliers et des fruits savoureux;|Des hommes dont le corps est mince et vigoureux,|Et des femmes dont l’œil par sa franchise étonne.|Guidé par ton odeur vers de charmants climats,|Je vois un port rempli de voiles et de mâts|Encor tout fatigués par la vague marine,|Pendant que le parfum des verts tamariniers,|Qui circule dans l’air et m’enfle la narine,|Se mêle dans mon âme au chant des mariniers.",Nature
"J’ai voulu des jardins pleins de roses fleuries,|J’ai rêvé de l’Éden aux vivantes féeries,|De lacs bleus, d’horizons aux tons de pierreries;|Mais je ne veux plus rien; il suffit que tu ries.|Car, roses et muguets, tes lèvres et tes dents|Plus que l’Éden, sont but de désirs imprudents,|Et tes yeux sont des lacs de saphirs, et dedans|S’ouvrent des horizons sans fin, des cieux ardents.|Corps musqués sous la gaze où l’or lamé s’étale,|Nefs, haschisch... j’ai rêvé l’ivresse orientale,|Et mon rêve s’incarne en ta beauté fatale.|Car, plus encor qu’en mes plus fantastiques vœux,|J’ai trouvé de parfums dans l’or de tes cheveux,|D’ivresse à m’entourer de tes beaux bras nerveux.",Nature
"À travers la forêt des spontanéités,|Écartant les taillis, courant par les clairières,|Et cherchant dans l’émoi des soifs aventurières|L’oubli des paradis pour un instant quittés,|Inquiète, cheveux flottants, yeux agités,|Vous allez et cueillez des plantes singulières,|Pour parfumer l’air fade et pour cacher les pierres|De la prison terrestre où nous sommes jetés.|Et puis, quand vous avez groupé les fleurs coupées,|Vous vous ressouvenez de l’idéal lointain,|Et leur éclat, devant ce souvenir, s’éteint.|Alors l’ennui vous prend. Vos mains inoccupées|Brisent les pâles fleurs et les jettent au vent.|Et vous recommencez ainsi, le jour suivant.",Nature
"Les coquelicots noirs et les bleuets fanés|Dans le foin capiteux qui réjouit l'étable,|La lettre jaunie où mon aïeul respectable|À mon aïeule fit des serments surannés,|La tabatière où mon grand-oncle a mis le nez,|Le trictrac incrusté sur la petite table|Me ravissent. Ainsi dans un temps supputable|Mes vers vous raviront, vous qui n'êtes pas nés.|Or, je suis très vivant. Le vent qui vient m'envoie|Une odeur d'aubépine en fleur et de lilas,|Le bruit de mes baisers couvre le bruit des glas.|Ô lecteurs à venir, qui vivez dans la joie|Des seize ans, des lilas et des premiers baisers,|Vos amours font jouir mes os décomposés.",Nature
"C’est l’heure exquise et matinale|Que rougit un soleil soudain.|À travers la brume automnale|Tombent les feuilles du jardin.|Leur chute est lente. On peut les suivre|Du regard en reconnaissant|Le chêne à sa feuille de cuivre,|L’érable à sa feuille de sang.|Les dernières, les plus rouillées,|Tombent des branches dépouillées;|Mais ce n’est pas l’hiver encor.|Une blonde lumière arrose|La nature, et, dans l’air tout rose,|On croirait qu’il neige de l’or.",Nature
